protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	pc.11	pc.12	pc.13	pc.14	pc.15	pc.16	pc.17	pc.18	pc.19	pc.20	pc.21	pc.22	pc.23	pc.24	pc.25	pc.26	pc.27	pc.28	pc.29	pc.30	pc.31	pc.32	pc.33	pc.34	pc.35	pc.36	pc.37	pc.38	pc.39	pc.40	pc.41	pc.42	pc.43	pc.44	pc.45	pc.46	pc.47	pc.48	pc.49	pc.50	pc.51	pc.52	pc.53	pc.54	pc.55	pc.56	pc.57	pc.58	pc.59	pc.60	
NP_065842.1	16.96474147565582	9.61666364865431	2.382238883084186	3.9405626365502933	-6.448077384413023	-5.768638881395953	-4.8972380038052155	7.506555302700937	-3.459119607433653	3.5524416319818712	4.629374345134384	-0.45027249594202406	-1.37327863133924	0.3596783334703713	1.1958530250328538	1.9999381096623583	1.9360733989935712	1.518318264238486	1.7639918675405724	-1.9954269282052315	-1.9394212310997159	0.11897818924019907	1.998883413890716	-4.307606260525219	4.359747897690557	0.05176335088883279	2.780103609069593	-2.8342916648294274	-1.3375770333192503	-1.1140203014529912	0.5996690217339995	0.05440543465016832	2.446440892274125	-3.052252845647963	-0.037980943544744294	-1.126348505056852	2.038309151244405	4.400806443303999	2.48622196374767	-0.507781454885879	-4.3653552383289735	-0.6098675402261482	-0.43367026570036665	-2.0315375055735188	-1.358105209300162	2.4489112265532444	0.3026939470662758	-1.457006471912311	-2.495794979159946	0.7676579104382295	-1.0792525459007378	-1.7050906961949897	-0.33095095884464887	-0.024656823904309847	1.8486338237514766	-0.9703396036112389	2.3530876021087432	1.6109149897181265	1.9254447565032788	0.40886089871379067	
NP_057235.2	13.500634908623132	27.034732285932854	-6.627626319404309	-1.1042975848228178	2.9214885132896455	-6.781498389775628	-3.2905269763623486	-0.039584092284176864	-2.4323992629437328	-1.5634410083178814	0.24145666503653207	-6.339150948490409	-2.779687668743368	0.12409434061811396	2.0251594759605602	6.467542821308378	-0.632436033917576	4.159756712419201	4.207956793212688	0.31591753365328673	-3.020568595438546	1.4387296622570076	0.2582315486485681	-1.137178529063364	1.7595149094262617	3.20380973130097	3.4117330800818095	0.4653836069427286	-2.451671337546469	-2.3835230096719537	-1.2813426269290813	-0.923042618334247	1.2660930200958327	-1.7786160996582958	0.8756597662748207	-2.4727723273203925	1.5646562644667559	1.4923805806162613	2.715927337008261	-3.0923722169042898	-2.6691010824967174	-2.157335443134206	-0.7998099431232789	-3.72115353509963	-1.4222153487825924	-0.19882467114386226	1.0829046463979868	-1.7089904282592183	1.8662424900327692	0.12117792093699849	0.21226401497034453	-1.5788441790971397	-0.817604517606322	2.8035988518593626	-2.615456370003969	-0.20148236949549853	1.102298663523326	-0.7297225112102564	0.22764081916155826	1.9042364463080614	
NP_057365.2	19.4070572333532	2.4478607216448705	7.270601738319611	6.152733294954234	-9.530733267989193	-4.975044000641583	-3.6640072762444857	7.256318154276343	0.183083370390204	3.349034454938694	8.923518983576654	-0.5827357240920438	-4.005675436391192	-1.0443321888609263	1.3866077900083313	0.8164358558875048	5.024379360290482	0.9193634154594994	-2.280309204512891	-0.6856929324753176	-1.4844030850973213	-3.583175633799157	-0.7006210219639224	-1.4436103130981577	1.2810117308916302	3.662287489413597	-1.886442145537593	-2.1762937026216425	-0.3036550423836559	-2.794089648382328	1.0890738980699177	-1.383417999420404	4.0689469862106655	-1.818963818283979	-0.8380921211319529	-0.8994667169580904	2.764844860466797	1.6503458569250062	2.0780465573116977	-0.08158065635604853	-5.23227113779256	0.5869839466330153	0.6785826890613917	-0.7030750855716605	-1.5084147341073286	2.1486465628017073	2.210448459200207	0.2903655371469456	-1.7035598890475883	1.76858598191425	3.333991896284327	-2.615739722371884	-0.20705576384789096	-0.31582093790286037	1.1170011474817603	-2.2686136307652283	1.4819694785276212	0.3776851492337546	0.3865626165325659	1.2573170064247534	
NP_037386.1	7.809432220921695	-2.6449852327846495	-1.3553060669280468	-1.7014247937864537	-0.9922411324725652	-0.6085035434879625	-0.37345731390451753	0.0028037953748175346	-0.0948936373310916	-1.826100478290867	-1.1641305465325769	-4.065156547250945	-1.5491455882224292	1.1050346143786842	1.8856111919488177	4.1183361886273095	2.7688226545776	-0.5587569567710257	3.0331843736927304	-4.757390965265742	0.9976761193458656	5.1648458171523055	-1.1796287592483647	-1.5645845205544913	3.2071519645199906	0.19587196430638343	0.11922806399978264	0.012678224181006878	0.11927988559374217	0.3457831686676647	0.8868342928401857	-3.449738351168249	0.4064968960794949	2.530430540775132	0.3355150159743854	0.09307557948091319	0.8696293630215816	-0.8548103188033148	1.1299488961009707	-2.699029309473056	-1.0660098561296663	0.8604343745254242	0.49593013831073895	2.1124521152935047	0.468947111847754	-0.9518468799823022	4.379603661583087	-0.0874854280708934	-3.012122037007727	-0.9552397408393724	0.7917591915044565	1.8934734157819608	-0.6053233823139474	-0.8330212690634937	3.016927679139775	0.9155060691533081	-2.6577373686772305	1.6614698120009017	-0.6988891957110421	-0.1747556313684666	
NP_003206.1	5.353457160438315	-3.108533623725954	-2.5764224017584816	-4.766019496728572	4.549947031032359	2.7328727963143833	1.8001351600450826	-3.6868553187006716	-7.486738890394251	0.9482256427421973	2.5460897684582426	-2.728560157007964	-1.1807417382469882	-2.4595574508887825	-1.001252067612253	1.141290750461247	-3.6277029301999333	-0.21460112474005788	-7.869455678060178	-2.0900017136866333	4.533329776271384	4.64206302936458	3.5019187053166068	-1.5118885362023826	1.4798097313017538	-0.6639188988593623	0.33515683364243964	-2.6959372356402964	5.340985183989196	-3.227596216972338	-0.49494698020253763	2.362519690902379	-2.1980946578710654	0.16563542577240872	-2.919316242947814	2.031946415037146	3.1502500313758732	0.7572111920474242	-1.5988151212666375	-1.7025916575994373	1.8710983801334584	3.4418168353727214	-2.2940117234928215	-2.951808181850841	0.19744317172522777	0.6094100593512828	0.11575445727144537	-2.3740767414662236	3.154369209162904	-0.11396876390423105	1.5175492570228277	2.8671678947619896	-1.6893171750504743	2.142344359225079	-2.3877593404985307	0.6433104537427797	0.4690126960873827	1.0713513484644563	-0.29954424342826874	0.9395617728041701	
NP_006276.2	-13.231375056974988	7.776058862639776	-3.6909917009619555	4.53395777211313	0.8845013473846329	5.443838492587286	-1.892795094674823	-0.6013219980153507	-2.4686380706825384	-2.2703229865382695	1.0802625657424516	1.186351307824331	-0.25526254635294504	3.2297814340944297	-2.813517278502336	-1.3309335086828806	-2.2837027985497427	-3.282899021179891	-1.318618979899068	0.6339939048627089	3.2449095459103496	0.3280047300550431	1.2219062357897028	-0.8666496794970266	-1.6595837449694746	0.5486602845737272	-0.587588267958453	-1.326332651412244	-4.989594733570499	0.5188815355109543	-1.7529054767356944	2.8733287007870763	0.20971996508256435	-2.7611907428084046	-4.012517144586109	-0.08582484425695742	-0.4943508003717506	-1.216236682269609	-0.5670118354505065	1.4232187845512865	2.056923016013194	2.266595846572488	-0.5509523837620135	-2.231757813021076	-0.28965407357176126	1.5461276578851586	1.5488763849772913	0.39945933202941114	0.4760522000811158	-1.2157854572265077	-2.321279618027389	0.5720220158427725	0.36267658551667153	4.601502976410997	1.317042946726145	-2.733433825192896	0.49797360193498674	-0.16583994390589343	-1.8569108517632111	-0.7379315510041251	
NP_004603.1	-5.42108335890659	-1.820562462201791	-1.505408090266758	-3.937072630482863	1.4573895230303997	-1.9551215464715401	-3.565347667587169	1.0687117932394474	-0.3135191290013672	-0.40827258736362404	0.5740845401728124	-1.125002089913379	1.5882151846124681	-4.315545272977867	-0.5576945445043513	5.284922842504022	5.709233333039282	2.2339004751107554	1.0827822392333994	-2.9313587262472276	1.95510542982121	-0.7749964660539109	-5.3089511038827455	3.156948948444655	-2.6017699131098286	1.5479069622203523	-1.8611730510593836	3.794007428754626	-3.068203300454731	3.2207444191670813	1.0602346779710827	0.4625586384634889	0.48028228149646807	0.7902593247539018	-0.5760767154135018	0.975853256541171	-0.20911224737505654	1.516127717480236	3.466889922055812	-1.4490521152369595	0.9111965617593667	0.12000571196664406	-2.9439022418642673	-0.04309477801185911	-1.8663796000331936	0.7837671740003042	-2.7040674729079477	-1.8300825380596597	2.9498599160142445	1.953685562954808	2.9548011988246983	0.916522695141782	0.014792809461040233	2.6705337351325387	-3.7298355478498233	0.9556731852665882	0.32552273684085714	-1.7674144786509813	-4.073146281711771	-1.5117947323777623	
NP_003233.4	0.26205638028298406	-4.7407803399414234	-1.1914888731553581	-4.760750193996115	-1.6832561198447962	1.3212697970531053	-3.539463357239439	-2.8381081398730417	0.8228267088004577	-0.004941446184254324	-2.8429203148608444	-2.3120128432178393	-0.28375311336034864	0.8898258135438806	0.6587789642423754	-0.20141522740408577	1.686326294795563	-4.180403088960098	-0.35574647133925263	0.8195890414488135	3.3309366245435927	-1.9547619124513123	-3.45258706875961	1.1076308148776917	-2.482948541466442	0.8378259503664178	0.496755282308677	0.3825045250456889	-2.06509969155069	-1.8819988133965417	1.0904716174816027	0.19601764153261633	-2.500655025147391	-3.034796065073718	2.135265411023939	-0.053783269584155725	-1.177085879243544	0.29109597490031075	-0.5054876811870356	1.6522244692821013	-0.6917712916045289	-0.08422037495925995	0.35188888617143466	0.11942977540336935	-0.5384708594959301	-1.1271591985796845	2.0469227256455294	-2.6692854030546	-0.7114934214385259	-0.7780229337190679	-2.2681364384742504	0.9999768691554106	-1.2555455920958254	2.7388064591925243	1.8511725450128347	-1.3656148193353135	1.6514303481016064	0.7635354681663629	0.1179939156774897	-1.1838966060101472	
NP_005415.1	-7.63851234818421	5.733209456252031	-3.853850816292368	-2.9557108350886083	-1.7484710131100891	2.990349146484759	-0.32339988178921764	-1.7730140348913028	-2.170296424260703	-0.4031582118469973	-0.7693678797959402	-1.6449399350655163	-0.5718644152913599	3.5510012079948314	-2.8388564921745845	1.4338696166189069	-1.3994226335090563	0.7813209014113445	-0.5496494157092191	1.2692252859275304	0.5210718199020038	-0.11099591002590244	0.5885484046229223	0.3194449882219007	0.29428854540465726	-0.950658167746597	1.4595022630531211	0.6916450101290269	-0.1623316044687132	3.1982737384789672	1.132818338372982	-0.8890029191188565	1.2994741176534828	-0.1580040850709659	3.7775844894417574	-0.9753476442877684	-2.6596048492568256	-1.2286366262826895	-1.1287529604537332	-0.253958044229676	2.005039989583553	0.2797838522611892	0.8910826593415991	1.069746811432067	0.6129194232829293	0.377776723888929	1.2367357891686954	-0.651855292871419	0.4132921552206569	-1.2391496777776454	2.8176096897997933	-0.29834458533725355	-0.37296581509971555	2.3315408006967564	-0.11070104940604669	-0.3637139443173383	-0.36691494819075976	0.6260345319646553	1.0982012632090008	-2.727687662136757	
NP_000450.2	-1.6929101498911714	-3.161838685642483	0.8409723652821164	-6.841613215498839	-0.5586968895650605	3.6377148752901065	1.0402035419946458	-0.7820448055942971	-0.23194310267814444	0.2680813359010854	-1.7153040425807382	-4.080452597814949	-2.4148491416966866	2.184111230669124	-3.352059235428069	0.5563550385636068	-2.5250051302154097	0.5663018252557255	0.49943271686638285	-0.4914183473127654	0.12214531005593934	-0.5030064765648252	2.047001470704318	-3.1985579929443615	-0.39074406118109517	0.1942312660164198	0.9668639819886589	-1.2005514016440184	-1.0578475564029912	-0.9084333145294592	-1.1181027418299867	0.22682573870141853	0.25994780558920355	0.058070123748621895	1.579075967671878	-1.447597724366449	-0.35077576556433093	-2.674325765956726	3.649321429915529	3.4844616335092633	-1.8647435397879308	2.0961998751072195	2.8308929509942176	1.1507828652591505	-2.597811360694556	-1.392983577188847	0.6047276136308546	0.8500770623235653	-1.143778031257548	1.4335281895155798	4.003022168248995	1.2324105959456046	-1.5929403554326271	3.986879126328751	0.8599620135914184	-2.0693111060913867	-1.563478926453779	2.4456906904987994	-3.754092297110419	1.5728091244811417	
NP_036422.3	5.535146349087722	-1.64241693305157	4.998179490948077	6.691913762371943	-2.311955884045897	1.7274190244206653	-4.314460123893845	-0.9324171944807095	0.028031237360745198	4.586005848305356	-0.2722321991456811	1.3265782075278583	-0.09352151462970959	2.812388266507099	-3.166835548962929	-2.703403404927932	-1.7508456413938873	-1.9352727471114772	-2.4929051222570418	-0.5516124472432101	-1.7146820856036729	3.078870385259341	6.293004526158731	0.9913947105657371	0.699312196135007	-3.2390907398373834	-1.6930585279056585	0.7898461276477748	-2.2402006032345714	2.3705816968156435	1.848614547359314	0.51520658785383	-2.8983830400466752	-1.2551927418811522	4.086578751776455	1.6624098577283506	3.175926843745009	0.39317474605133595	-0.6322254561956955	-2.3889793918108113	-1.5570477079339673	-3.5747779681299727	2.4676244076548404	-1.3392784257505028	-1.4428328065643359	-1.4720138623306276	3.1038436255832655	-0.5672198249761131	0.22689062158985132	1.5589805590444106	0.5450880322788083	0.9091563947084018	-3.305142990622506	0.7129581340759247	0.21370409757812778	-0.7702470376355481	2.255566585276775	1.336142096040376	-0.7089279083408757	-2.207154830145778	
AAF03095.1	8.684519306623844	0.4340238884065398	4.707005903959899	5.186094775363418	-2.1056552416556937	0.23806111407541175	-3.5109413367241866	1.804124417114361	-1.2584782034671087	4.009068900837141	1.5750954252826794	2.6336667426815406	-1.0736954563052261	1.1780322799680474	-2.642087711879065	0.3048959233703296	-3.949353828712228	-1.6650471367918798	-2.073008161180886	-2.324531444052084	-1.8379682135775404	2.473964852301947	3.703794628477734	0.35431891310763863	1.585543310463745	-4.021120971890876	-0.11795004132343455	0.4856528584451522	-2.3263968894983904	4.2054460656886885	0.3887570475589213	1.1433421296832333	-1.3601617893942461	-1.6378120740853757	3.2827901731610165	-0.05593428767910341	0.9039404900044222	-1.465569295783767	0.44158137707526685	-2.7538979468088174	1.101397549127171	-2.2329036402647575	2.1851271617232917	-1.9392014211649589	-0.18671603281254592	-0.41009210960749365	2.213980965974925	-0.26583498653146553	-1.2880715179056232	0.3785977864568565	-0.7479642430808127	2.712620295683208	-4.145252953347295	1.6194992426909653	1.5369770408849843	0.8217592522355326	3.391098064098344	1.2899190451847928	-0.3302637964802587	-1.0137453564683667	
NP_055843.1	18.714608058358166	11.96156746043189	0.9087216125946138	-1.8396219604998774	7.222398400466826	-0.4350361732984737	-4.592167746781059	-0.24603502916378725	2.0491745891125897	-1.5988352232849539	6.625786818753289	-4.830231456847015	-4.309795066410409	-2.2105353430325265	2.8309930259192853	2.9958855802928115	1.6948523991500697	3.5486520243217945	-5.252655065032344	-1.0273517934910013	-4.887128973962291	0.6875100600981655	0.3899703559871935	1.1713565428990684	-1.023795030195076	-1.543735579214348	1.0863927697478055	-2.8048445600524294	3.3719552699646007	0.9450619574757436	2.1233032366248	0.7899597734903631	-3.516834249397957	2.883975074574448	-0.35804665606549446	-2.147553998970687	-0.1400324636047656	-6.072931991496845	0.706047507974372	1.558952697268257	4.776169525991135	-0.708640472743408	2.170371581681398	0.4295867371577484	0.34317048252898963	-0.835071608377292	0.7158172424854005	-0.08260481778780719	-1.023703871071674	-0.12138120380748196	-2.3453396394413835	-0.3085699456386943	0.6137463066602452	-2.8111165114091428	1.3312153918538436	0.28747442741702406	-0.7836447195214511	0.22481484671042223	-0.5688905764884548	-0.7255999101112124	
NP_003976.2	-13.253438670135562	7.922472975132864	-4.1362791761575854	3.5155856645331633	-1.1908825997165509	1.9900355250359973	-0.7627333921409389	-0.2222917552218231	-1.802455961970877	-1.8946952311975025	3.088315520562935	3.4927905068166702	-2.3401992087251893	0.9813183330304253	-0.4849703397283243	0.17128320845422812	-1.2580685263098588	1.3222836729188938	1.5597480542104394	0.03902818284543892	1.5735456836333026	-1.4894243625004162	-2.015181696581255	-1.0975350034705462	-1.2780065190246852	1.0559990622589415	1.810630657571915	-0.7953109483164241	1.3658341684470217	-2.8018251770121396	0.13256554588097227	-2.0782219496437824	-1.7084353554512726	-0.37454781261857345	-0.994756679422414	1.656072882580464	-0.18103468333073433	0.5423935763466852	-1.8446554717052308	-0.6066700286449533	0.6107784801449806	2.0803381166299824	-0.6948061701953866	-1.66060644765825	-1.477570292876851	-0.4291402416728846	-0.3422005411244036	1.8808773992923271	-2.9088344009334923	-1.9568936111409903	-0.6041792108881596	-0.7781570132257047	0.8295151650995417	0.5622678693808278	0.08416781400146502	-1.5388708723685653	-2.0177901092603623	0.9232570616291743	-1.2046381311176602	-1.802868540848116	
NP_001010938.1	-8.866610002058515	12.541003359729146	-2.217145677759276	3.2892966858225132	-0.23841781765066122	4.837943966688547	2.1279192040676644	-1.6850099947280148	0.8753961710273656	-2.278634783466384	4.59888217720676	-1.5008629636882422	5.5061467407737705	4.8823558624523855	2.7838442357929614	-4.6101905426118535	-6.083514063159346	0.9470548931481301	-0.2514981234942793	2.4152477366929683	0.8841262627299782	1.8254129352433996	2.593364803863836	-2.9533798456889357	-1.2688911245100485	3.1776630985676912	1.4149921817547695	1.178445324211113	0.44408960707616185	0.26456200079515013	0.7094758492240564	0.05179503090310003	-1.444348995018909	0.3963118846396825	-0.05518415775679186	0.8623533795006803	-0.8036499535112208	0.039166301520246825	1.535597500129849	-0.9910463468425091	-0.7778667347210014	-2.1007539694488124	0.3029668587980383	0.8120006280448915	-1.0677954637002445	-1.4606183779030035	-0.5489661286978508	1.9272023141613404	-0.9024369009543413	-0.6119701217890594	-0.668634325357546	-0.4115394691118043	-0.6685377585959771	-0.2023578210455863	-1.0354143316387585	-1.2720190117581933	1.5001811902772528	4.247041153037463	-2.9359619767771483	-0.35425470035065876	
NP_057062.1	-2.165750513240527	-3.451596802645084	-0.01964465840194119	-2.2072023241180494	-1.3513955438105658	0.5343746104801393	-1.0186772281749252	-0.9417460978763177	2.8871248222458985	1.544225691522896	-4.013938086947658	-1.1336525677570959	0.15112413133726293	-1.9702984638276535	-3.5247103826303103	-1.7537432041092818	4.374256608849705	2.574859314962625	-3.0827640653253745	-4.073130817520164	-1.5873351376954912	-0.9747894656691384	0.7314665469534557	0.6616314808535808	1.0555231992261442	0.2532817619193098	-2.0522175649387164	1.0146929012445274	-3.1181925382559625	-4.0058971776715575	-1.002385580733747	4.449671372241594	0.5196428168228816	1.32860198190408	2.1685592032924736	1.3181144337089885	2.5907985908578106	-2.705888363684563	0.8254539317695953	1.490036274737202	-0.5289800835437869	1.2384394034620954	4.246458092170921	-2.8380445237366847	1.9925740321694507	-2.6441415558969035	-1.9249511521137233	-0.17006299617928666	-3.032387865820264	-4.241903794139895	0.41430186290642335	0.8884428686467052	3.8775095899257463	-0.1727577551600514	-0.4653599882270676	-2.830194285383651	2.2988475056131117	-0.8857764817595378	3.9538143224135966	-2.1245688596328094	
NP_001012331.1	-9.35649872095569	3.5823359110586956	-0.40305467941136547	-5.1201686560776904	-6.09697726544353	0.80551131204757	-0.4316224957964221	-2.5866621118886868	-1.6662905464559221	-2.41397582839283	-0.12486158690147332	0.5150013839259471	-1.4144931534190615	1.1724505151451792	-2.0410267588736337	2.821297104081341	0.8796665492659289	2.1610111131286964	0.5439006713759325	-0.10189091614098414	-3.2541163151452315	0.755938412693254	-0.3598938965676376	-0.17751808657318108	1.8391832343800603	-1.8586616838542274	1.030340062964768	0.5299359112614714	-0.719006252219373	0.5929586902285229	-2.4718038552417627	1.7433265328522252	-0.3964262529866583	-3.0245278847027652	-0.6791398714378764	-1.059252428356511	2.158440300408668	0.830707288740984	1.105577287985008	2.255727883064416	3.6334155797777803	-0.044459904490031336	1.3391933986284188	0.9217219123159907	1.7890425014616984	-2.4560593079026996	-0.702711772754186	0.9309429267028271	-0.16117667631491409	0.2859784236541963	-0.8141522138323609	-0.06430904734632353	-0.44895741960119406	0.000722250774193581	1.9012855189081508	0.9325772118207545	3.089501128807038	1.7297868920424815	1.7256699637971962	3.0922928657497093	
NP_006171.2	-4.577865431151062	-6.984165539507488	1.7499019640043443	-5.9143526918266005	-2.358018195887056	2.515361815504389	-4.640656506914768	-2.161543013668443	0.28440633170049906	-0.5235348232625056	0.1249726860886584	1.7570513017020082	0.9296651723042345	2.3180354641116927	1.8042281648441587	-0.7437936556089066	1.174788012297731	0.5141360716978999	2.5521114012067168	-1.9080974298952948	-1.27502105963313	1.6585828066679662	-2.1668158088805702	-2.148842808152547	2.024836332828557	-0.8191149718415756	1.3109560008961527	2.9579776776905855	-0.4131665022903343	3.085910378632574	-3.886868314652783	-0.17985907070184437	-1.2622766738922588	-5.310887083129369	-0.8054927112520416	-0.20385726115464237	3.06982726092362	-1.5958878284766767	3.6626816725691946	6.14348619460869	2.813869156506693	-3.018079195747932	1.443183893568609	-4.399120635189529	-2.1447858817355234	0.2480975647486366	0.6059692188926373	1.0734242955669546	0.4809591131283773	1.625764096476262	-1.4592681501815383	0.30005153886123215	0.35232576008274874	0.6183612169983086	0.6238508666049482	2.829107399238607	0.4017242193256995	0.4452795751383512	-0.2901846042072456	4.973620636139758	
AAA75374.1	-4.668918249633865	-4.181990324778592	0.13745261314829418	-7.553884445896384	-1.4308870520891561	0.6677888215526236	-3.75312180660806	-1.1574299102425765	0.536318670104369	-1.4070191083855172	2.022251360475607	1.3732745993967144	-1.84572820468273	4.308930024492191	-0.06021224257931516	1.3590474303924542	1.0783048906612296	1.4588170350278395	2.2665937768055735	-2.192772078241675	-2.6115182142479836	-0.1314141249383299	0.15966790679609852	-4.7203134038165455	-0.4500435388967486	-1.1354920698592215	1.4844141973072436	3.9460583995445466	-0.059488415988719234	2.78695296751054	-4.221730448854075	-0.006051141481104827	0.13155506697901972	-1.9644339791816512	0.14695892395360374	-0.32001465113968625	1.6322361824872123	-1.4439313894349401	0.4665697537450565	4.008541256097401	-0.16093205178828066	-0.08589572226847579	2.3514374352429455	-1.5875069588385389	1.5667315042220697	1.5626621065403752	1.463553605527376	0.12587216231190992	0.6919596943713725	-0.27053892858353257	-2.1553086786560405	-0.34889329276114356	-0.03027407860446865	2.0290983771792725	1.1350596642566384	-0.5934196878270881	0.673164299925465	-0.013506351618214516	0.8704523887662388	1.9159084217076185	
NP_060132.3	13.681801217736513	-3.077927934968552	0.4822434478372713	-2.239341919764537	-1.8615248113117724	0.49510348424383244	-2.2832257305313353	3.125582131869915	2.691398678252185	-1.8090430857919222	-0.38547732338319146	2.4449444123683364	3.404199077880331	-2.504347694621972	-1.4168000965846135	-0.7044395011905881	-3.46998857036371	-0.419623574364566	-3.9036865522777173	-1.0135041745007485	-0.17729508290163565	2.995165247244399	2.7236167553308257	-1.0415334778607626	2.0844646380562666	-0.5370042342524719	1.568203584375136	0.4205671656605683	-1.4492531495435943	-2.4189026197951584	-2.5681917714005187	1.9659356131351817	2.744653697187276	0.8536322495980848	1.8415376841242734	4.197187910639626	-4.753826561307318	-1.8934513247814286	0.07281176589526646	1.0691159390832405	1.0134173016864327	-3.18268249873313	2.205713824191961	-1.1591178183336548	0.8271931227550666	3.5820174167872683	0.00363683546630482	-1.7491969488009536	-3.2992445354587288	0.8099510144051607	-2.2506659653263226	-2.7676235901928106	-3.194842068546963	2.624377933532785	2.0060352581227945	0.900666293912038	-2.0410261450702785	0.20500951892686425	-0.5950338482285764	2.3460427282065037	
NP_114417.1	-3.0785019189771394	-3.114626442897324	1.1311151669554984	2.740968716930922	1.9850036329464789	-0.08608259399566308	2.5902721556945494	-1.7809729922095707	2.3232984825633554	-3.170113255695707	3.678753342493403	1.3442699015524293	-1.8502188920798335	-2.063948447691461	-1.9984266845689733	-3.5981937864463087	-1.1507190761294004	4.2268496726799425	0.618846134822471	-1.2293335955403568	2.067832135566798	0.6455273932668026	-2.6132947517148537	-4.713772001079529	1.5638267785656574	-0.8514259000716372	2.300642402387534	-1.5846671645955113	2.3918861385106864	0.04960469839571277	1.191784675098052	1.663765064305141	3.189175794633578	2.077156941670661	-0.15773123448018245	0.5823559119746475	-1.5512067836360697	1.8986128853922013	1.3408171937708862	2.9811792158449886	-0.5799629234104903	3.198064021210785	-0.7365785866122041	-1.877240004898321	-0.7932810957152494	-0.06718336931297388	-1.5556016642764978	0.32034570827603276	0.3570161815182204	-2.616278541606438	-0.11689288234242926	-1.1204195529237715	3.0299010302250635	2.520054568083646	-1.5120719151446251	1.6989449611838103	3.4002339613918586	0.007477329044123234	-2.496803404132776	-0.4341264754460515	
NP_003309.2	8.107122011338229	-6.16553976350449	9.718834489471243	0.2712705907261087	-1.763904406061253	4.094106325042526	-2.2813889029897187	0.7139460643516513	0.42931499762473957	-2.4930028143530705	-1.4523723667930892	-0.3093374602151498	-0.9148066159274433	-0.8291169197937834	5.002056751711298	0.9688687759415071	-0.9759888508939918	2.405683765464331	2.3317748112565795	1.7030341173900587	3.4783587144285795	-1.7437808049303354	3.135758301326793	2.4503812049843243	-2.477848649933815	-3.8527265742086487	3.3300245422347787	0.6732646210403871	0.4756528462898395	-0.9484299626766278	1.2403395385929374	0.19566245852099606	-2.0453300739387434	-1.074480014693808	0.7083144566621702	1.887556076678747	1.3035897970836816	2.986255425671422	-0.6435303300168396	1.7571125164658987	3.5408157512280916	-0.3275670638096276	0.12833800230497758	-5.025259192788418	-4.030354669571316	-0.9770513136858197	-1.731170542369072	1.3722870616450764	0.4925200909261603	1.5681891928454892	-1.7029978521136377	-3.1867188865111253	0.005392356903633804	-0.04164770054576433	-1.7458343867324995	1.8913343415568626	-1.5732546262598752	-0.31023999778393235	2.9173102020219344	1.0136562855128193	
NP_003319.2	0.6993695883614699	-2.9573962129283333	-2.980458375495808	-3.6217414569536306	1.404118955949012	0.65876258193172	-3.2526629772926405	-0.8324226035734411	-5.765099187125136	2.7946614671524013	1.1272823695516585	2.2943264326746426	-3.3628454504564353	-2.1223907666470065	-1.0810310072864031	0.026162933669774065	-1.1886769257988248	1.5974948732337957	-3.843891882022948	0.8096877761757616	5.847422482007005	3.2089454038019176	2.409154183700214	-1.5041947373827815	5.5210687660831494	0.2943546067942426	2.1950967999332778	-0.418556368695769	3.1622773379869904	-1.7349359810270633	1.3492900970753403	0.9817341825378675	-1.3650573114899012	0.8630501208521798	-1.4153979675312303	-0.03756572999041276	2.1442288949371813	0.008494668676181875	-0.9867748988587969	-1.867267111103883	-0.062327473403643266	0.15450434606098865	-4.453729798267612	-1.9836540784734455	4.251893963577142	-1.5995962760463285	0.07269614131822312	-0.6245213490562602	-0.4552376596405102	-0.564164523637542	1.9032411666540612	3.73849580305942	2.365200018824492	1.9548302692940216	-1.6797121913613398	-0.20428929608080992	-0.8923293557272021	1.0706475227559096	-0.0587698252700673	1.2639099200016517	
NP_003322.2	-3.89915032997882	6.331943153064608	-2.4679024399901714	-2.886465779064431	-1.744275251565466	-2.589250204201913	0.1376324604771462	-4.0761276272686295	-5.078614044575311	-4.511470339411994	3.775929794683016	1.462964401859276	-2.8643382997658673	2.653028695895178	-5.884811234915835	0.9105964676552106	-0.7515006749588533	4.4336059125704725	-3.3710497344387873	1.463923780956469	-1.4317800360186304	0.9421072475438622	-1.1231713492065531	-4.811547998872028	0.41285838963422183	2.256526433366427	-0.5998849927016339	-0.1542609067913209	-0.21893589151545165	3.5833064795066187	0.021417741065420864	1.6468508170933327	-2.867954963970583	3.1733240686918345	-2.8739323323782617	3.0871036928575775	2.5871031712639794	1.3895115409300332	0.44588810972348997	-0.0678402967860169	-1.6195248852662987	-3.9200357236694505	-1.0454389677928928	-0.5914439994834828	-3.1213905320736495	-0.9638129531238624	-0.3017723434700647	2.5360334240361064	-1.448696043590144	2.304766475439589	-0.37155957445545945	0.8136197333034387	-0.3971477414479795	-0.29605209593659804	3.3048014875995237	3.269538823212859	-0.3968105049951308	-2.990553025010663	-0.7379053257814592	1.9095140370753667	
